,school name,student median family income,t9 low inc comp by 3y,t9 low inc comp by 4y,t9 low inc comp by 6y,t9 low inc comp by 8y,t9 low inc withdr by 2y,t9 low inc withdr by 3y,t9 low inc withdr by 4y,t9 low inc withdr by 6y,t9 low inc withdr by 8y,t9 low inc transfers withdr by 2y,t9 low inc transfers withdr by 3y,t9 low inc transfers withdr by 4y,t9 low inc transfers withdr by 6y,t9 low inc transfers withdr by 8y,t9 low inc transfers comp by 2y,t9 low inc transfers comp by 3y,t9 low inc transfers comp by 4y,t9 low inc transfers comp by 6y,t9 low inc transfers comp by 8y,t9 middle inc comp by 2y,t9 middle inc comp by 3y,t9 middle inc comp by 4y,t9 middle inc comp by 6y,t9 middle inc comp by 8y,t9 middle inc withdr by 2y,t9 middle inc withdr by 3y,t9 middle inc withdr by 4y,t9 middle inc withdr by 6y,t9 middle inc withdr by 8y,t9 middle inc transfers withdr by 2y,t9 middle inc transfers withdr by 3y,t9 middle inc transfers withdr by 4y,t9 middle inc transfers withdr by 6y,t9 middle inc transfers withdr by 8y,t9 middle inc transfers comp by 2y,t9 middle inc transfers comp by 3y,t9 middle inc transfers comp by 4y,t9 middle inc transfers comp by 6y,t9 middle inc transfers comp by 8y,t9 high inc completed by 2y,t9 high inc completed by 3y,t9 high inc completed by 4y,t9 high inc completed by 6y,t9 high inc completed by 8y,t9 high inc withdr by 2y,t9 high inc withdr by 3y,t9 high inc withdr by 4y,t9 high inc withdr by 6y,t9 high inc withdr by 8y,t9 high inc transfers withdr by 2y,t9 high inc transfers withdr by 3y,t9 high inc transfers withdr by 4y,t9 high inc transfers withdr by 6y,t9 high inc transfers withdr by 8y,t9 high inc transfers to 4y comp by 2y,t9 high inc transfers to 4y comp by 3y,t9 high inc transfers to 4y comp by 4y,t9 high inc transfers to 4y comp by 6y,t9 high inc transfers to 4y comp by 8y,id,latitude,longitude
79,The School of Architecture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104665,33.566649,-111.941953
80,Glendale Community College,22267.0,0.017901748543,0.040242976462,0.054313099042,0.030032848428,0.518389469609,0.50707743547,0.461655277145,0.468849840256,0.310886907555,0.018195896245,0.030807660283,0.037585421412,0.044994675186,0.064523697794,0.024003097174,0.03164029975,0.056188306758,0.077209797657,0.121304551854,0.018394648829,0.033634126333,0.046632124352,0.090361445783,0.038385175381,0.48745819398,0.466776045939,0.455958549223,0.362951807229,0.262078093977,0.0,0.0,0.046632124352,0.07078313253,0.074123097287,0.0,0.045118949959,0.085492227979,0.131777108434,0.190602250165,0.0,0.04845814978,0.060109289617,0.072340425532,0.048582995951,0.32972972973,0.440528634361,0.344262295082,0.348936170213,0.279352226721,0.0,0.0,0.065573770492,0.072340425532,0.089068825911,0.0,0.04845814978,0.087431693989,0.2,0.255060728745,104708,33.570226,-112.190735
81,Grand Canyon University,29879.0,0.196725965178,0.257512478354,0.269927909372,0.207824760244,0.313109604893,0.342827403482,0.336151573801,0.322245108136,0.306887532694,0.041163828732,0.058573050719,0.069369461139,0.10885684861,0.137096774194,0.02107786411,0.026495079485,0.032698380361,0.039237899073,0.055470793374,0.214296155533,0.355384383024,0.4495898838,0.548061056106,0.500284090909,0.233883935097,0.265216734632,0.231886534518,0.193688118812,0.215340909091,0.018856892267,0.031415194079,0.040669856459,0.044141914191,0.055113636364,0.022365151294,0.02552484519,0.034347231716,0.049092409241,0.059375,0.253376058595,0.514571948998,0.617189429489,0.700158478605,0.697841726619,0.167544060426,0.154371584699,0.129414670289,0.11442155309,0.128468653649,0.015564202335,0.021174863388,0.021980735984,0.019651347068,0.022096608428,0.014648661021,0.023451730419,0.037046184243,0.048177496038,0.061664953751,104717,33.513231,-112.129929
82,GateWay Community College,21260.0,0.164473684211,0.198179979778,0.138337012509,0.101715686275,0.410514541387,0.372807017544,0.319514661274,0.387049300957,0.28737745098,0.0,0.021929824561,0.028311425683,0.034584253127,0.048406862745,0.024608501119,0.019736842105,0.033367037412,0.061074319352,0.087009803922,0.178010471204,0.213917525773,0.244094488189,0.235827664399,0.124060150376,0.332460732984,0.329896907216,0.267716535433,0.303854875283,0.253759398496,0.034031413613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106575963719,0.178571428571,0.311475409836,0.256097560976,0.31884057971,0.290697674419,0.126436781609,0.295081967213,0.30487804878,0.304347826087,0.174418604651,0.252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139534883721,0.264367816092,105145,33.449686,-111.997077
83,Mesa Community College,22608.0,0.026518391788,0.043512348099,0.051370774554,0.023795926137,0.509635974304,0.497433704021,0.455507644061,0.463135480437,0.338473253379,0.026552462527,0.043627031651,0.054096432771,0.059355869044,0.064724919094,0.018843683084,0.050470487596,0.086632693062,0.101676869843,0.13097277746,0.0,0.0,0.058340180772,0.086255259467,0.032876712329,0.479802955665,0.490683229814,0.422350041085,0.399719495091,0.290410958904,0.043349753695,0.039929015084,0.053410024651,0.054698457223,0.066301369863,0.0,0.044365572316,0.084634346754,0.126227208976,0.212602739726,0.0,0.0,0.063829787234,0.087976539589,0.045908183633,0.454901960784,0.406040268456,0.351063829787,0.322580645161,0.285429141717,0.043137254902,0.053691275168,0.106382978723,0.07917888563,0.087824351297,0.0,0.063758389262,0.152482269504,0.237536656891,0.263473053892,105154,33.390323,-111.871255
84,Mohave Community College,19727.0,0.117647058824,0.185867895545,0.195811518325,0.161316872428,0.555374592834,0.564338235294,0.522273425499,0.558115183246,0.330041152263,0.0,0.0,0.0,0.03664921466,0.030452674897,0.0,0.0,0.0,0.032460732984,0.035390946502,0.0,0.191304347826,0.202643171806,0.311475409836,0.259259259259,0.502325581395,0.0,0.0,0.405737704918,0.265993265993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.407407407407,0.297297297297,0.305555555556,0.612903225806,0.0,0.0,0.405405405405,0.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105206,35.270996,-114.029838
85,Universal Technical Institute of Arizona Inc-Motorcycle Mechanics Institute Division,26362.0,0.605516356639,0.606548279689,0.585829959514,0.604882459313,0.322512350035,0.28992944195,0.299667036626,0.296761133603,0.263411693791,0.0,0.0,0.0,0.007692307692,0.016576250753,0.0,0.0,0.0,0.0,0.0,0.717752234994,0.705250596659,0.744210526316,0.700357781753,0.709985315712,0.220945083014,0.0,0.208421052632,0.208407871199,0.18281938326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762942779292,0.813238770686,0.816425120773,0.759414225941,0.79117147708,0.204359673025,0.0,0.152173913043,0.182008368201,0.147707979626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105215,33.684428,-112.121336
86,Dine College,14495.0,0.0,0.0,0.07299270073,0.08361774744,0.583673469388,0.586440677966,0.606425702811,0.57299270073,0.267918088737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105297,36.293328,-109.21684
87,Northern Arizona University,41212.0,0.429887820513,0.498075442648,0.529662825437,0.508089199825,0.183783783784,0.187900641026,0.174364896074,0.15322236449,0.156974202011,0.017879417879,0.030849358974,0.028483448807,0.033290653009,0.044162658505,0.0,0.029647435897,0.041185527329,0.064447289799,0.085701792742,0.162918770078,0.430065359477,0.513388734995,0.567581300813,0.550029958059,0.1743919229,0.164705882353,0.161126500462,0.135162601626,0.12522468544,0.0,0.029193899782,0.032779316713,0.029471544715,0.034152186938,0.0,0.025272331155,0.045706371191,0.070630081301,0.097064110246,0.096630327056,0.439024390244,0.598469387755,0.617812852311,0.618577075099,0.136769078295,0.136022514071,0.109693877551,0.094701240135,0.087615283267,0.0,0.019699812383,0.019897959184,0.018602029312,0.032279314888,0.0,0.026735459662,0.047959183673,0.088500563698,0.108036890646,105330,35.188449,-111.653724
88,Northland Pioneer College,14950.0,0.140969162996,0.156363636364,0.0,0.0,0.59375,0.599118942731,0.585454545455,0.643292682927,0.306695464363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036585365854,0.043196544276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105349,34.93031,-110.142199
89,Ottawa University-Phoenix,37231.0,0.317567567568,0.344311377246,0.228110599078,0.231601731602,0.257446808511,0.199324324324,0.251497005988,0.306451612903,0.264069264069,0.059574468085,0.0,0.092814371257,0.087557603687,0.095238095238,0.023404255319,0.057432432432,0.041916167665,0.119815668203,0.127705627706,0.239709443099,0.344481605351,0.422480620155,0.30447761194,0.362711864407,0.208232445521,0.204013377926,0.170542635659,0.253731343284,0.237288135593,0.024213075061,0.0,0.0,0.0,0.057627118644,0.0,0.056856187291,0.073643410853,0.197014925373,0.159322033898,0.172535211268,0.3625,0.494736842105,0.328125,0.353535353535,0.183098591549,0.158333333333,0.163157894737,0.270833333333,0.242424242424,0.052816901408,0.0,0.0,0.0,0.080808080808,0.0,0.041666666667,0.094736842105,0.197916666667,0.171717171717,105367,33.572173,-112.113001
90,Phoenix College,20661.0,0.068571428571,0.073209549072,0.072488781498,0.04132231405,0.468418110676,0.474285714286,0.44350132626,0.464618570935,0.313388429752,0.016769144774,0.036571428571,0.044031830239,0.051087331722,0.067438016529,0.020122973728,0.034285714286,0.061538461538,0.067311011391,0.102479338843,0.063037249284,0.0,0.101902173913,0.122347066167,0.0,0.432664756447,0.403183023873,0.423913043478,0.3645443196,0.247741935484,0.0,0.0,0.0,0.056179775281,0.070967741935,0.0,0.0,0.088315217391,0.122347066167,0.187096774194,0.128712871287,0.0,0.164835164835,0.239669421488,0.0,0.386138613861,0.318181818182,0.274725274725,0.223140495868,0.201754385965,0.0,0.0,0.0,0.082644628099,0.122807017544,0.0,0.0,0.10989010989,0.157024793388,0.201754385965,105428,33.481361,-112.088293
91,Pima Community College,20576.0,0.136652542373,0.173530336372,0.168797286721,0.13429787234,0.537055174665,0.514124293785,0.509902546369,0.485781372293,0.335829787234,0.01893568397,0.026483050847,0.032694121345,0.040177406731,0.047489361702,0.015344433562,0.028601694915,0.037095253065,0.058439864336,0.082893617021,0.123102866779,0.179936305732,0.181678214011,0.234516928159,0.206264775414,0.498313659359,0.450636942675,0.464973056197,0.422791081751,0.306737588652,0.023608768971,0.031050955414,0.0,0.037159372419,0.034278959811,0.0,0.031050955414,0.047729022325,0.082576383154,0.117021276596,0.135849056604,0.222222222222,0.203125,0.217391304348,0.192182410423,0.441509433962,0.348148148148,0.3828125,0.339130434783,0.299674267101,0.045283018868,0.037037037037,0.0,0.073913043478,0.074918566775,0.0,0.059259259259,0.0859375,0.139130434783,0.185667752443,105525,32.222125,-110.886659
92,Pima Medical Institute-Tucson,21596.0,0.649479424888,0.653170731707,0.662613981763,0.657987643425,0.166978971476,0.150470996529,0.143658536585,0.120277898393,0.114960282436,0.0,0.008924144769,0.0,0.012158054711,0.01213592233,0.005413283365,0.0,0.005853658537,0.010421189752,0.012356575463,0.737678855326,0.758426966292,0.73724340176,0.762764632628,0.771974522293,0.11075781664,0.113607990012,0.09853372434,0.083437110834,0.070700636943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7805907173,0.820189274448,0.822556390977,0.815181518152,0.784046692607,0.070323488045,0.066246056782,0.075187969925,0.07095709571,0.06420233463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105534,32.248067,-110.878783
93,Pima Medical Institute-Albuquerque,19904.0,0.753246753247,0.794520547945,0.707317073171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105543,35.104855,-106.59488
94,Prescott College,26676.0,0.34375,0.290322580645,0.301204819277,0.281553398058,0.272727272727,0.28125,0.322580645161,0.373493975904,0.26213592233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155339805825,0.0,0.0,0.0,0.0,0.414634146341,0.0,0.0,0.0,0.0,0.317073170732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333333333,0.0,0.0,0.0,0.0,0.244444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105589,34.5452,-112.477185
95,Refrigeration School Inc,21165.0,0.603988603989,0.590625,0.717741935484,0.605,0.274261603376,0.34188034188,0.328125,0.220430107527,0.2575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732394366197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.791666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105659,33.448692,-111.989357
96,Rio Salado College,21808.0,0.026993865031,0.028901734104,0.035262552702,0.011613085965,0.44501607717,0.437423312883,0.429847609038,0.412035262553,0.422744653732,0.037942122186,0.054601226994,0.065160273253,0.083173629743,0.109616201671,0.064951768489,0.065644171779,0.085654230163,0.095822154082,0.063730349809,0.040185471406,0.0,0.0,0.0,0.0,0.370942812983,0.405172413793,0.393173198483,0.388379204893,0.346602608099,0.0,0.0,0.0,0.062181447503,0.083047357584,0.066460587326,0.104679802956,0.098609355247,0.163098878695,0.171585449554,0.0,0.0,0.0,0.0,0.0,0.343065693431,0.416666666667,0.37125748503,0.342696629213,0.350194552529,0.0,0.0,0.0,0.073033707865,0.070038910506,0.080291970803,0.136904761905,0.167664670659,0.258426966292,0.217898832685,105668,33.413309,-111.97417
97,Roberto-Venn School of Luthiery,26717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105677,33.45489,-112.086161
98,Scottsdale Community College,22000.0,0.142150803461,0.149769585253,0.11013215859,0.043762246897,0.383033419023,0.343634116193,0.349078341014,0.32422907489,0.228608752449,0.0,0.064276885043,0.05069124424,0.064317180617,0.082952318746,0.035989717224,0.06674907293,0.08064516129,0.132158590308,0.183540169824,0.133126934985,0.146551724138,0.183783783784,0.132420091324,0.0,0.315789473684,0.353448275862,0.332432432432,0.319634703196,0.207956600362,0.030959752322,0.0,0.0,0.059360730594,0.081374321881,0.0,0.0,0.083783783784,0.175799086758,0.264014466546,0.103448275862,0.176470588235,0.189189189189,0.153846153846,0.0,0.344827586207,0.310924369748,0.189189189189,0.236686390533,0.272727272727,0.0,0.0,0.0,0.100591715976,0.085858585859,0.0,0.0,0.162162162162,0.207100591716,0.328282828283,105747,33.51135,-111.885186
99,South Mountain Community College,21078.0,0.0,0.0,0.038428693424,0.022617124394,0.546772068511,0.511954992968,0.475862068966,0.468830059778,0.299676898223,0.022397891963,0.040787623066,0.053793103448,0.055508112724,0.071082390953,0.0,0.023909985935,0.056551724138,0.063193851409,0.111470113086,0.0,0.0,0.0,0.0,0.0,0.478005865103,0.498360655738,0.434210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137142857143,0.158854166667,0.0,0.0,0.0,0.0,0.0,0.441860465116,0.43137254902,0.282608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.238095238095,105792,33.382406,-112.032635
100,Arizona Christian University,36206.0,0.196721311475,0.259615384615,0.306451612903,0.228070175439,0.0,0.311475409836,0.288461538462,0.193548387097,0.0,0.0,0.090163934426,0.0,0.0,0.0,0.0,0.0,0.144230769231,0.0,0.210526315789,0.14606741573,0.240963855422,0.3,0.244897959184,0.346153846154,0.292134831461,0.168674698795,0.0,0.34693877551,0.230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192307692308,0.0,0.421052631579,0.35593220339,0.262295081967,0.465517241379,0.0,0.131578947368,0.0,0.229508196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213114754098,0.172413793103,105899,33.622952,-112.181776
101,Universal Technical Institute of Arizona Inc,28618.0,0.594163246694,0.587382445141,0.565835175245,0.565070422535,0.319240724763,0.327405380757,0.318181818182,0.321124092201,0.279154929577,0.0,0.0,0.0,0.01073571203,0.01661971831,0.0,0.0,0.0,0.0,0.005915492958,0.705157813703,0.755639097744,0.724637681159,0.691283292978,0.670731707317,0.240184757506,0.206015037594,0.214630779848,0.226997578692,0.218451749735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816666666667,0.81223922114,0.811023622047,0.766006984866,0.765108323831,0.157575757576,0.172461752434,0.156167979003,0.174621653085,0.169897377423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106041,33.453005,-112.288123
102,Yavapai College,17699.0,0.093366093366,0.156431054461,0.188596491228,0.183237469187,0.571428571429,0.57371007371,0.519119351101,0.512280701754,0.304847986853,0.016290726817,0.0,0.034762456547,0.039473684211,0.05094494659,0.0,0.0,0.034762456547,0.038596491228,0.051766639277,0.0,0.0,0.255384615385,0.2421875,0.207492795389,0.442446043165,0.545762711864,0.48,0.403645833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294117647,0.283783783784,0.433333333333,0.288888888889,0.42,0.333333333333,0.27027027027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106148,34.547495,-112.453395
103,University of Arkansas at Little Rock,27239.0,0.209163346614,0.254025044723,0.279449699054,0.273827534039,0.271028037383,0.333665338645,0.332737030411,0.301805674979,0.2776096823,0.026998961578,0.029880478088,0.031305903399,0.053310404127,0.055219364599,0.0,0.035856573705,0.059033989267,0.070507308684,0.095310136157,0.111111111111,0.254716981132,0.308641975309,0.352530541012,0.38379204893,0.331597222222,0.294025157233,0.305114638448,0.307155322862,0.246177370031,0.0,0.0,0.028218694885,0.043630017452,0.0,0.038194444444,0.048742138365,0.067019400353,0.0907504363,0.114678899083,0.144694533762,0.290909090909,0.383333333333,0.378378378378,0.395498392283,0.273311897106,0.29696969697,0.286666666667,0.293918918919,0.212218649518,0.0,0.0,0.036666666667,0.040540540541,0.0,0.0,0.033333333333,0.053333333333,0.084459459459,0.141479099678,106245,34.723254,-92.339778
104,University of Arkansas for Medical Sciences,29171.0,0.842105263158,0.782608695652,0.815384615385,0.815028901734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.712328767123,0.0,0.677419354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716981132075,0.0,0.760869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106263,34.749048,-92.320046
105,Arkansas Baptist College,14641.0,0.0,0.065714285714,0.0,0.0,0.613756613757,0.487261146497,0.548571428571,0.452879581152,0.360805860806,0.0,0.082802547771,0.12,0.164921465969,0.148351648352,0.0,0.0,0.0,0.062827225131,0.062271062271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106306,34.734751,-92.290555
106,Arkansas Beauty School-Little Rock,11328.0,0.515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106315,34.672171,-92.343366
107,Arkansas Beauty College,14185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106324,35.27902,-93.135369
108,Lyon College,51394.0,0.0,0.0,0.402985074627,0.402777777778,0.0,0.350877192982,0.352941176471,0.268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161764705882,0.0,0.152777777778,0.0,0.0,0.0,0.483870967742,0.492063492063,0.25,0.43137254902,0.323076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184615384615,0.0,0.174603174603,0.0,0.0,0.0,0.431818181818,0.519230769231,0.0,0.441558441558,0.262295081967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.311475409836,0.0,0.269230769231,106342,35.777619,-91.625354
109,Arkansas Technical School,9512.0,0.0,0.0,0.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106351,34.753843,-92.266429
110,Arthur's Beauty College,15105.0,0.388888888889,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106360,35.379955,-94.410967
111,University of Arkansas,64201.0,0.363726461843,0.441752096925,0.481739130435,0.467563291139,0.168792934249,0.210109018831,0.213420316869,0.208695652174,0.174050632911,0.023552502453,0.028741328048,0.030754892824,0.03652173913,0.054588607595,0.0,0.033696729435,0.066169617894,0.098260869565,0.098101265823,0.135814889336,0.408294930876,0.518804243009,0.537055837563,0.513843648208,0.151911468813,0.143778801843,0.153326904532,0.145177664975,0.140879478827,0.024144869215,0.035944700461,0.037608486017,0.043654822335,0.052117263844,0.0,0.023041474654,0.071359691418,0.113705583756,0.133550488599,0.090237467018,0.479608482871,0.626666666667,0.653187114462,0.628187919463,0.085488126649,0.097335508428,0.115,0.095270733379,0.108724832215,0.022691292876,0.028820010875,0.026111111111,0.023303632625,0.03355704698,0.0,0.036976617727,0.067222222222,0.10966415353,0.131543624161,106397,36.070009,-94.176981
112,University of Arkansas at Pine Bluff,22300.0,0.195612431444,0.289108910891,0.313186813187,0.248263888889,0.248704663212,0.308957952468,0.306930693069,0.313186813187,0.277777777778,0.0,0.045703839122,0.083168316832,0.093406593407,0.102430555556,0.0,0.0,0.0,0.03663003663,0.048611111111,0.05,0.244979919679,0.419642857143,0.381355932203,0.322314049587,0.0,0.285140562249,0.241071428571,0.0,0.272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190476190476,0.363636363636,0.493670886076,0.530612244898,0.446153846154,0.0,0.181818181818,0.20253164557,0.0,0.261538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106412,34.244031,-92.018683
113,Arkansas State University-Beebe,24595.0,0.28280961183,0.313373253493,0.297577854671,0.255605381166,0.38503649635,0.439926062847,0.469061876248,0.455017301038,0.236173393124,0.03102189781,0.044362292052,0.033932135729,0.050173010381,0.047832585949,0.0,0.025878003697,0.025948103792,0.0,0.0,0.235880398671,0.331343283582,0.409893992933,0.372881355932,0.290519877676,0.445182724252,0.385074626866,0.363957597173,0.335593220339,0.235474006116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081355932203,0.088685015291,0.346153846154,0.351063829787,0.416666666667,0.276923076923,0.287878787879,0.25641025641,0.382978723404,0.277777777778,0.307692307692,0.287878787879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106449,35.074176,-91.895351
114,Arkansas State University,33450.0,0.291986827662,0.334700574241,0.316728624535,0.308047155305,0.216937354988,0.270032930845,0.246923707957,0.230483271375,0.156842644798,0.020881670534,0.028540065862,0.026251025431,0.040892193309,0.046642747309,0.0,0.036223929748,0.036915504512,0.046840148699,0.052280881599,0.19940029985,0.343794579173,0.384987893462,0.484536082474,0.438016528926,0.19940029985,0.211126961484,0.239709443099,0.176403207331,0.140495867769,0.023988005997,0.0,0.033898305085,0.030927835052,0.0,0.0,0.0242510699,0.032687651332,0.060710194731,0.065082644628,0.111317254174,0.355357142857,0.563106796117,0.581261950287,0.574938574939,0.161410018553,0.182142857143,0.147572815534,0.164435946463,0.142506142506,0.018552875696,0.0,0.019417475728,0.038240917782,0.0,0.0,0.035714285714,0.052427184466,0.078393881453,0.103194103194,106458,35.842388,-90.679988
